Price,Close,High,Low,Open,Volume
Ticker,ORWE.CA,ORWE.CA,ORWE.CA,ORWE.CA,ORWE.CA
Date,,,,,
2022-02-06,6.391909122467041,6.458723619480851,6.354790586784423,6.406757103132637,173919
2022-02-07,6.384485721588135,6.451299509370768,6.362213751003251,6.391909003792423,213037
2022-02-08,6.332518577575684,6.406757064474337,6.325095295278364,6.384485801601014,272265
2022-02-09,6.37706184387207,6.384485834197976,6.3399426002332255,6.33251860990732,191429
2022-02-10,6.369637489318848,6.384485469121625,6.236008503056426,6.377061479220236,851671
2022-02-13,6.109803676605225,6.369637666454499,6.087532414272353,6.369637666454499,793143
2022-02-14,6.154346942901611,6.19146618565307,6.013294670034871,6.109803710001728,275946
2022-02-15,6.117228031158447,6.236009047997919,6.08753277694858,6.154347275918459,979921
2022-02-16,6.221161365509033,6.3028231322147965,6.198890103314854,6.117227628618432,2184602
2022-02-17,6.2582807540893555,6.273128026568918,6.19889024818975,6.221161510904433,300644
2022-02-20,6.132075786590576,6.250856799058756,6.124651796313644,6.2582807893356875,97935
2022-02-21,6.117228031158447,6.228585765438482,6.08753277694858,6.132076012258735,223369
2022-02-22,5.9835991859436035,6.117227463492225,5.939055954766969,6.117227463492225,965365
2022-02-23,6.1766180992126465,6.236008603398102,6.050413100820889,5.983599314605244,2999667
2022-02-24,6.0355658531188965,6.094956357543949,5.76830822921083,6.176618124130731,434630
2022-02-27,6.1246514320373535,6.228585165760678,6.035565677984778,6.035565677984778,82575
2022-02-28,6.072685241699219,6.117227767095899,6.050413271010203,6.124651757325571,123282
2022-03-01,6.184041976928711,6.198889956700757,6.087532232382339,6.072684960600935,105096
2022-03-02,6.1246514320373535,6.161770673223587,6.050412949664889,6.184041934739072,383446
2022-03-03,6.050413131713867,6.08753237401697,6.050413131713867,6.1246516163200715,1655792
2022-03-06,5.976175308227539,6.050413084260841,5.968751318227013,6.050413084260841,443955
2022-03-07,5.842545986175537,6.005870216896971,5.805427100280888,5.976174966583129,475129
2022-03-08,5.842545986175537,5.842545986175537,5.842545986175537,5.842545986175537,0
2022-03-09,5.7905802726745605,5.872242045287443,5.76088501827072,5.798003909277843,689860
2022-03-10,5.939056396484375,5.939056396484375,5.790580128170404,5.790580128170404,672359
2022-03-13,5.939056396484375,5.998446903809963,5.909361142821581,5.939056396484375,127395
2022-03-14,5.916784763336182,5.939056380521088,5.916784763336182,5.939056380521088,38413
2022-03-15,5.998446941375732,6.020718204764631,5.87966592598068,5.916784816293959,525512
2022-03-16,6.139499664306641,6.161770926738435,5.939056178448483,5.9984466835937145,584920
2022-03-17,6.094956398010254,6.169194883029792,6.065261145600572,6.139499630620109,289740
2022-03-20,6.132075786590576,6.154347049430689,6.087532552919668,6.0949565431965995,87868
2022-03-21,6.577504634857178,6.881881866678933,6.139499824948253,6.132075834613182,3008839
2022-03-22,6.607199668884277,6.8299144156087195,6.532961891969904,6.577504416520395,990414
2022-03-23,6.681438446044922,6.681438446044922,6.473571670405363,6.60719995789259,586327
2022-03-24,6.72598123550415,6.755676487202133,6.599776238790064,6.681438003961854,839248
2022-03-27,6.651742458343506,6.755676188689251,6.570080696780102,6.725980938303412,403932
2022-03-28,6.525537967681885,6.711133473825273,6.466147462355255,6.651742968498643,306395
2022-03-29,6.466147422790527,6.607199695080545,6.458723432672457,6.525537927753763,369992
2022-03-30,6.54780912399292,6.599776346303948,6.49584260967255,6.466147357490816,324484
2022-03-31,6.607199668884277,6.651742901425431,6.532961891969904,6.547809164156514,471126
2022-04-03,6.636895179748535,6.755676901821152,6.503266892901712,6.607199926228053,907359
2022-04-04,6.614623546600342,6.725981272066093,6.577504304778425,6.636894808497233,925948
2022-04-05,6.636895179748535,6.67401442364681,6.532962146422194,6.614623916605846,441193
2022-04-06,6.607199668884277,6.66659017361204,6.592352396697668,6.6368949212481585,377513
2022-04-07,6.5700812339782715,6.644319012017563,6.5700812339782715,6.60719976900258,414135
2022-04-10,6.5700812339782715,6.644319012017563,6.5329619909632894,6.5700812339782715,312312
2022-04-11,6.37706184387207,6.570081344401514,6.3250953275720985,6.570081344401514,701543
2022-04-12,6.362214088439941,6.488419096485205,6.236009080394677,6.377062069617365,746953
2022-04-13,6.332518577575684,6.421604337059659,6.3102473147023606,6.362213830737009,371086
2022-04-14,6.080108642578125,6.310247388253876,6.0132948531793815,6.33251865138679,2088945
2022-04-17,6.198890686035156,6.273128469657952,6.169195430987893,6.080108957855375,949359
2022-04-18,6.265704154968262,6.310247389231684,6.102380614647327,6.198890365559165,908224
2022-04-19,6.206752300262451,6.290968670376701,6.063584270280563,7.107868062847913,2208795
2022-04-20,6.316234588623047,6.417294245662924,6.147801826889918,6.206753092708823,1518931
2022-04-21,6.324656009674072,6.45098037184091,6.232017796053084,6.316234171356094,332758
2022-04-26,6.392029285430908,6.400450722404771,6.316234344789319,6.324656183338547,453390
2022-04-27,6.459402561187744,6.53519750386712,6.316234514604646,6.392029457284021,575641
2022-04-28,6.5015106201171875,6.653100507102874,6.400450963176983,6.459402630513125,826717
2022-05-08,6.7120513916015625,6.989966034763916,6.526775364402018,6.501510250814401,518662
2022-05-09,6.627834796905518,6.762580994059016,6.543618423684581,6.712051170126454,378146
2022-05-10,6.543618679046631,6.678364881458545,6.526775403745142,6.627835055554077,228077
2022-05-11,6.610991954803467,6.737316723687685,6.526775576072445,6.543618851818649,1319985
2022-05-12,6.5183539390563965,6.686787103304277,6.493089225443213,6.610992159313962,928351
2022-05-15,6.290969371795654,6.526775635982376,6.2320181069305045,6.518353797244284,889629
2022-05-16,6.232017993927002,6.316234371903981,5.996211734016092,6.290969257723204,347691
2022-05-17,6.181488037109375,6.3078124006298495,6.1478014866272,6.232017862832636,124975
2022-05-18,6.147801399230957,6.274125760955624,6.114114849227666,6.181487949234249,259529
2022-05-19,6.072006702423096,6.147801643732587,5.979368485442093,6.147801643732587,597485
2022-05-22,6.055163383483887,6.139379761239674,6.013054993818311,6.072006659035044,441500
2022-05-23,6.072006702423096,6.114115092389562,5.937260497050996,6.055163426751584,518923
2022-05-24,6.0888495445251465,6.114114657021043,5.996211334140644,6.072006270052995,589069
2022-05-25,6.013054847717285,6.088849786643563,5.979368297433463,6.088849786643563,270535
2022-05-26,5.920417308807373,6.046741677421488,5.8951521941393255,6.013055125581007,331565
2022-05-29,5.6003947257995605,5.928838810612432,5.558286334752233,5.920417373348194,592866
2022-05-30,5.650924205780029,5.726719144362959,5.6340809307144175,5.600394380583194,470251
2022-05-31,5.684610843658447,5.726719232760135,5.634081017681638,5.6509242930072405,583338
2022-06-01,5.591972827911377,5.768827425922049,5.5582862760593805,5.684611046292057,2767660
2022-06-02,5.499334812164307,5.684610840647818,5.474069698401602,5.591972625618382,830595
2022-06-05,5.499334812164307,5.499334812164307,5.499334812164307,5.499334812164307,0
2022-06-06,5.575129508972168,5.583551347657878,5.549864796065779,5.53302152026973,246457
2022-06-07,5.676188945770264,5.684610784132557,5.558286019725651,5.575129294874881,3015228
2022-06-08,5.768827438354492,5.810935829047923,5.6930328973118405,5.676189219774168,302048
2022-06-09,5.760406017303467,5.8362005585585175,5.735140902501532,5.768827454520527,249061
2022-06-12,5.701454162597656,5.768827264415443,5.684610887143209,5.760405827475902,47282
2022-06-13,5.63408088684082,5.785670361250872,5.60039433697192,5.701453986578621,184927
2022-06-14,5.558286190032959,5.6425025683595225,5.5330214773226745,5.6340811313145505,390224
2022-06-15,5.4656476974487305,5.600394297551213,5.389853161564891,5.558285909723809,1468080
2022-06-16,5.516178131103516,5.549864682003278,5.415118076828866,5.4656479031785095,519092
2022-06-19,5.440383434295654,5.5414430915182376,5.431961595406082,5.516178378000282,166584
2022-06-20,5.440383434295654,5.499335101796518,5.423540158091891,5.440383434295654,71072
2022-06-21,5.423540115356445,5.490913219640626,5.4066968392854005,5.44038339142749,142060
2022-06-22,5.389853477478027,5.465648017804379,5.356166925871789,5.423540029084267,116169
2022-06-23,5.381431579589844,5.448804682061177,5.347745028354177,5.389853418186444,103429
2022-06-26,5.389853477478027,5.457226580690505,5.347745087182544,5.381431638788782,70526
2022-06-27,5.431961536407471,5.4488048124282935,5.389853547143103,5.389853547143103,622722
2022-06-28,5.415118217468262,5.4572266079742695,5.356166952650298,5.4319614933555895,457028
2022-06-29,5.566708087921143,5.642502628434338,5.389853490764733,5.415118203744008,795016
2022-07-03,5.54144287109375,5.676189075363999,5.440383217891063,5.566707985182105,429174
2022-07-04,5.389853477478027,5.541442959706102,5.364588362985663,5.541442959706102,492629
2022-07-05,5.406696796417236,5.431961509535799,5.305637140792239,5.389853520479737,656775
2022-07-06,5.389853477478027,5.398274914591902,5.347745087182544,5.406696753281147,504492
2022-07-07,5.431961536407471,5.44038337520557,5.398274984365826,5.389853547143103,482124
2022-07-17,5.347744941711426,5.507756258276065,5.322480229481692,5.431961318436142,176785
2022-07-18,5.373010158538818,5.415118146920876,5.305637055867232,5.347745044249289,237930
2022-07-19,5.440383434295654,5.474069986703182,5.373010329480599,5.373010329480599,231668
2022-07-20,5.44880485534668,5.4740699703646065,5.415118303039697,5.440383418057624,772520
2022-07-21,5.63408088684082,5.684610711644171,5.448804460986518,5.448804460986518,1340242
2022-07-24,5.591972827911377,5.659345931615372,5.5667081148100666,5.634081218514061,327668
2022-07-25,5.6003947257995605,5.608816163063799,5.541443058648377,5.591972886959944,873668
2022-07-26,5.625659465789795,5.72671952446655,5.600394752302142,5.600394752302142,6328875
2022-07-27,5.558286190032959,5.6425025683595225,5.5330214773226745,5.62565929269421,1050383
2022-07-28,5.533021450042725,5.6003945523717995,5.516178174460456,5.558286162628445,802788
2022-07-31,5.558286190032959,5.591972741363584,5.516178201657362,5.5330214773226745,571795
2022-08-01,5.516178131103516,5.5919726698403,5.474069741691131,5.558286118940537,647723
2022-08-02,5.457226276397705,5.533021214073131,5.431961163314113,5.516177939209187,260158
2022-08-03,5.490912914276123,5.516178027765318,5.4319612505182375,5.4572263640074326,1130016
2022-08-04,5.625659465789795,5.667767857036392,5.465648141258262,5.490913256321296,4620378
2022-08-07,5.676188945770264,5.794092273390232,5.650924233834096,5.625659120322573,2104708
2022-08-08,5.954103946685791,6.063585040961688,5.667767850328721,5.6761892876228455,4488476
2022-08-09,5.777249336242676,6.021477040982893,5.735140945118344,5.954103936444264,1761810
2022-08-10,5.819356441497803,5.970946305249906,5.768826620772208,5.777248458347466,4031392
2022-08-11,5.937260150909424,5.97936813684563,5.844621939329218,5.819356826507218,2323870
2022-08-14,5.8951520919799805,5.954103757466913,5.861465540723268,5.937260481838556,854517
2022-08-15,5.853043556213379,5.895151945022252,5.794092293771385,5.895151945022252,907178
2022-08-16,5.886730194091797,5.911995308067566,5.810935655315216,5.853043643174346,3281316
2022-08-17,5.8109354972839355,5.895151872287254,5.794092222283272,5.886730033999246,542783
2022-08-18,5.8109354972839355,5.8109354972839355,5.8109354972839355,5.8109354972839355,0
2022-08-21,6.147801399230957,6.232017774239186,5.911995147632566,5.89515187263092,4192150
2022-08-22,6.09727144241333,6.232018049963466,6.063584890919639,6.147801671229238,908101
2022-08-23,6.09727144241333,6.09727144241333,6.09727144241333,6.09727144241333,0
2022-08-24,6.038320064544678,6.063584776902193,6.004633513684416,6.038320064544678,785920
2022-08-25,6.072006702423096,6.105693253766121,6.0130550367851185,6.038320151080071,725694
2022-08-28,6.029897689819336,6.063584237683943,5.9793678680224245,6.072006075437758,332216
2022-08-29,6.021476745605469,6.055163296222323,5.962525081238293,6.029898182472002,992464
2022-08-30,5.8277788162231445,6.021476680978839,5.8277788162231445,6.021476680978839,1902278
2022-08-31,5.8277788162231445,5.937260305340571,5.810935541095491,5.8277788162231445,372429
2022-09-01,5.768827438354492,5.85304381816598,5.743562725198733,5.827779105010221,425123
2022-09-04,5.8277788162231445,5.844622091350798,5.751983877361026,5.768827152488679,341725
2022-09-05,5.8277788162231445,5.869886803254602,5.768827152488679,5.8277788162231445,413457
2022-09-06,5.903573989868164,5.9625252543717435,5.878308875384222,5.827779047991709,2133822
2022-09-07,5.903573989868164,5.987790368855686,5.895152151181726,5.903573989868164,1026995
2022-09-08,5.8951520919799805,5.945681918865051,5.878308816351624,5.903573930581842,476368
2022-09-11,5.869886875152588,5.92883853960913,5.861465438273288,5.895151988941208,379081
2022-09-12,5.853043556213379,5.937260333831126,5.836200281004901,5.869886831421857,458440
2022-09-13,5.8951520919799805,5.903573930581842,5.794092438209841,5.853043702121406,1076235
2022-09-14,5.8614654541015625,5.9119952802398945,5.777249077204343,5.89515200486045,1031529
2022-09-15,5.6003947257995605,5.895152258404721,5.6003947257995605,5.86146570619701,3947215
2022-09-18,5.625659465789795,5.7940926292008,5.600394752302142,5.600394752302142,921325
2022-09-19,5.6172380447387695,5.667767873435661,5.5330216635772835,5.625659482067227,370909
2022-09-20,5.608815670013428,5.726718993951347,5.558285846143752,5.617237508112712,463718
2022-09-21,5.608815670013428,5.743562268574572,5.558285846143752,5.608815670013428,470015
2022-09-22,5.659345626831055,5.7014540151659885,5.558285976717635,5.608815801774345,892690
2022-09-25,5.608815670013428,5.642502219259878,5.583550958866262,5.659345493883103,251090
2022-09-26,5.6172380447387695,5.676189310764118,5.558286377138038,5.60881620583493,363148
